customer_id,predicted_ltv_12m
28537,496.53232
3104,615.7194
14946,752.4969
21020,259.23547
4513,451.1783
29330,458.11362
25244,481.9343
3542,329.29868
26151,450.51212
15618,415.94992
5489,494.29993
10280,405.68463
35978,639.42163
7679,414.51297
31965,450.3272
12788,601.9409
10639,358.5118
7605,531.6388
25404,590.59064
1697,492.6073
28536,416.58304
22179,505.12866
43739,476.17438
44380,582.06744
11247,463.47614
38919,538.7586
24971,386.724
16647,413.1485
550,526.052
15946,550.18915
13373,354.75024
41973,427.5358
38203,402.15033
2541,454.58466
150,359.71466
25071,398.6988
28035,384.86615
7306,602.48486
28370,461.722
734,290.8923
43233,496.70102
18900,273.99792
8156,482.8111
6111,688.47974
4272,350.74518
40737,682.1489
27059,401.1759
44853,434.7212
13747,332.9723
12824,384.53476
30758,489.01385
36290,471.75912
44648,496.48892
10388,416.45404
2851,603.872
4159,499.98737
20489,404.23938
23582,558.9553
23935,400.8349
4233,360.32062
44463,266.61337
44852,643.13165
23568,488.93842
18068,518.5602
2373,474.65958
8260,526.56213
6442,642.8645
46921,484.72668
34251,543.0519
24672,603.47266
16511,427.79294
44155,500.92563
43931,652.3263
42737,477.25046
26881,381.7914
36984,491.4525
332,499.1522
48449,392.0141
41788,496.25864
21738,493.972
13104,608.6632
40721,532.91223
18427,540.12054
5288,463.29565
38552,335.73984
16100,438.53076
47316,614.76764
2625,550.62006
20580,454.45563
2227,490.38947
8568,534.64215
19234,451.3802
39741,532.9563
9242,488.30453
36908,467.93292
15505,379.64545
41259,792.02454
30331,293.18573
16695,440.17126
7980,502.70682
7893,481.25842
27396,490.76825
28868,650.1796
27173,182.52771
37919,402.91617
46493,356.29166
9205,411.25702
44607,552.75977
48548,389.23187
23791,364.90048
32040,517.2762
33973,496.1415
13389,429.7225
36771,429.56274
11575,474.5666
3220,436.6598
10628,645.4486
35673,444.08667
28459,456.80087
1451,375.3604
16711,360.41608
18528,529.38666
44779,351.87442
32645,372.80978
36372,389.1805
47568,458.34903
46283,532.0519
32978,601.9286
7003,519.01227
14711,525.75653
45850,361.4547
2372,463.9827
18498,308.5812
33904,687.927
8723,436.43155
20510,455.44922
47135,666.00183
25751,479.4493
13413,402.4542
48127,416.84894
28217,494.92712
14273,459.9409
26350,733.5475
38025,329.84314
44126,474.38815
35100,345.53946
22917,442.94543
15558,328.99548
35378,451.9036
20535,296.7283
6753,401.0948
12179,657.72485
3064,417.0933
42911,391.6464
30590,616.84644
44350,487.56152
30638,547.39557
29748,656.5853
13649,491.36423
28089,434.4441
25285,412.07227
26978,277.97018
26628,443.2256
28752,482.65677
31772,526.1133
6165,439.81592
32663,524.53973
45293,545.6703
24358,340.10425
35780,381.18134
14023,458.93073
23872,500.74066
16348,581.00134
15910,454.23264
13114,520.68945
3618,472.63437
11499,393.0475
18650,437.90704
18045,532.0402
28168,465.1882
27911,417.07117
19474,421.80347
45427,523.0625
33009,297.28775
35939,418.15344
28972,498.04752
32518,491.69537
15022,479.8559
4201,410.3412
16899,605.6478
1596,433.6073
13240,694.8785
24436,512.3377
45668,509.54797
21214,452.82928
43961,379.43042
39319,670.6334
15984,328.95126
20992,454.9602
8615,423.7012
43237,348.41483
13097,371.59027
10575,486.55103
47553,417.2528
6872,383.0249
34603,621.164
41231,438.77853
31002,465.05795
27134,520.8596
7231,444.2998
44538,507.0725
26360,506.85236
8790,402.5296
22496,435.16125
5278,434.51035
14572,331.43604
39468,598.81354
6496,529.7188
19002,473.31375
11761,461.61102
19348,602.23627
21945,518.2085
12181,352.60898
23836,533.9295
39654,488.4121
21669,481.42197
3702,464.05432
9038,410.82477
27441,555.331
5246,518.2897
41935,531.9251
46274,214.57156
41770,477.9383
12033,349.3456
45550,345.49106
12571,365.13507
28714,401.14984
37515,436.67148
16701,307.25665
11015,335.7389
33900,387.2246
7538,457.31613
23344,419.1582
34619,478.92404
16152,564.7951
8879,485.49506
35469,419.89972
44756,493.25357
29313,550.74005
23892,559.5436
28068,542.90845
36264,534.65265
11265,366.89316
41079,416.11755
19358,535.78613
304,541.5633
17011,479.15134
28045,611.69934
926,450.48157
26818,346.88068
24799,396.50275
15483,473.1039
42136,407.50635
6705,382.6144
10530,444.46396
23575,416.6101
15774,434.73093
48641,548.71875
34778,472.92987
3840,415.6198
42077,462.5926
1974,784.3606
10407,304.93668
28875,585.6004
33981,401.24036
32604,477.65152
35915,593.6099
40771,313.7725
43586,342.04022
20237,498.00372
41678,423.49106
29249,445.0453
19652,521.8928
33191,496.62604
15397,553.2757
4196,393.0704
40974,439.22922
27989,492.35388
48406,433.2299
25806,484.08182
45069,307.6448
27627,468.43115
17805,506.8659
24994,411.92316
15423,428.27002
37488,660.73267
44942,408.20175
41643,472.8309
41102,599.464
35665,423.71863
39447,452.32037
4264,451.00156
34720,436.12253
20153,541.81866
31745,256.63263
38377,539.0526
25861,449.75836
44464,454.0983
3853,389.37573
20194,533.56665
28206,82.11
40848,521.46466
10317,559.0958
26550,495.13928
43520,394.13483
20701,442.8392
34237,450.51752
35566,436.37646
18641,530.17377
23166,504.79355
41483,453.9408
15027,506.03546
22898,380.65503
46897,317.10318
19979,442.79138
42015,499.6098
47904,338.87195
46452,484.7385
4497,718.9695
19437,296.4445
3189,424.28748
37345,400.10266
7132,389.60736
5548,338.30276
36840,345.82678
26466,499.70435
47795,435.85248
36895,532.6989
42190,812.74286
1900,417.42456
1656,565.0477
25999,687.1318
8040,500.2318
11097,477.91705
13196,320.90814
37666,458.39392
6890,521.4636
1882,382.71393
33764,538.2104
34648,314.71802
31879,378.4398
33849,519.1618
27466,368.607
850,408.92337
25383,422.35077
1550,413.62195
19910,413.61206
47425,467.41156
13611,495.88342
44024,678.6127
26750,397.38663
11062,470.64435
47615,293.43958
11799,477.7321
22478,350.86578
40210,613.7915
32366,559.3848
34310,710.56903
17324,467.38184
30108,614.65753
21410,433.88074
45692,460.97794
1508,383.29108
32877,373.15753
16629,458.3431
32502,594.6321
48301,316.32675
43624,657.77136
40511,593.0862
429,426.6044
3594,338.90665
42594,805.33453
27300,508.71048
25943,556.72253
38873,391.82635
14303,458.8283
19957,347.97888
46341,446.8957
44908,546.32526
38224,451.57565
16912,421.11694
7646,407.7692
26907,459.85934
25132,402.45978
7369,460.36572
15506,500.622
46082,495.7922
37773,460.86163
43031,388.8623
42276,364.01923
16483,437.5514
8290,201.4754
41493,491.03683
44630,280.23557
36601,359.11267
34860,515.5723
47121,409.7526
23920,409.45538
7122,594.0532
42159,568.90405
39802,402.23645
28886,610.6246
4756,518.8561
41189,545.93024
4289,432.23547
31479,385.80035
34042,616.82556
19334,477.04272
28471,425.95386
43098,524.338
22722,636.54016
42872,417.22012
46329,484.2521
7915,568.2636
39635,485.09344
1851,361.85938
6363,523.10974
5189,686.11896
20985,337.36212
46820,356.3162
28057,326.5736
28577,469.62778
32346,466.5649
36658,529.92236
31723,502.04553
43126,421.1244
40124,358.68756
34230,463.57315
16635,448.63928
43650,461.9394
3734,754.49976
11641,358.79376
42670,326.64044
10445,516.94714
35890,647.8454
25126,474.24423
5382,443.57208
4573,490.4677
39869,365.0385
25070,371.10306
21228,590.77655
1034,408.73578
43848,551.6903
47526,605.87384
23919,535.2133
25178,258.7303
16522,451.4628
11511,320.2082
18754,365.37433
23462,596.2999
14736,434.61438
40688,428.69495
5042,500.42783
42201,424.80777
33497,528.4783
17362,387.1304
25950,473.0203
27553,469.51224
25889,430.9922
38667,281.27866
21239,668.77563
31804,609.448
30319,549.6527
48645,431.83945
2247,413.52072
26228,453.69376
9118,306.02896
18502,389.00714
41201,458.96844
22338,603.716
37470,1089.1765
41808,405.13196
15555,522.95435
12000,390.50504
47669,348.02634
1748,392.6651
33825,386.77725
10044,529.8229
28160,558.6289
44697,451.8483
10279,400.89948
4070,500.73587
369,459.5195
45593,555.3334
29297,530.66565
40131,432.61908
46309,475.2483
48416,551.863
34384,514.0503
103,596.4429
18817,487.85956
47822,387.31998
47652,438.39996
12066,416.85812
19160,517.6804
45011,382.6457
26484,437.65222
44399,415.23718
35671,539.86127
20217,355.62375
40589,493.26324
6810,1041.5344
27417,373.84985
48392,534.49097
48055,350.2673
32477,497.21463
4189,441.64883
23315,380.2065
45902,456.15802
34606,611.5603
13643,446.7458
6480,461.01273
20996,407.2273
37355,322.5938
19308,544.17065
12659,440.91852
18955,432.9726
14682,509.234
18123,419.18143
437,387.5954
1052,679.99554
22589,469.806
41952,476.1061
6334,562.6288
30458,446.16693
7722,453.55783
30122,476.88388
13120,413.37607
40008,498.23434
47658,466.41064
47102,327.98697
35106,612.92267
18666,407.3603
18478,517.0237
475,521.93994
1534,517.3286
7474,447.50885
47496,570.0978
5836,539.58954
31080,445.89026
26089,369.84912
11514,446.59827
27919,463.20355
36753,505.55167
28107,428.11282
44074,449.33963
31109,837.1227
1563,544.22363
25603,317.24323
11487,538.7627
5795,447.18582
34163,443.8064
40000,538.1875
6985,388.67737
7745,508.08597
48502,382.79407
14589,514.15814
13035,377.4254
5823,484.80405
24084,415.61823
33327,442.38525
14933,571.0844
28227,388.9852
23454,456.6084
38577,475.31598
11235,475.02057
8466,319.03986
37986,561.93634
14632,481.35434
38940,428.63144
21060,526.4847
33208,399.35687
37948,474.13864
13238,368.9415
39562,412.81094
11393,555.44403
31059,461.08368
23822,404.76746
8322,407.64252
38957,442.48758
3016,281.68546
46826,627.962
8777,443.80743
19328,390.36597
6418,585.4128
13124,715.7842
8844,359.05634
45622,554.1655
10536,416.64658
5975,569.5956
11744,361.67288
10089,413.6751
48595,374.60187
23494,394.42606
38398,401.86438
20241,390.82568
34615,478.5466
40768,443.93622
12831,450.59244
17784,444.66153
2265,482.66714
10648,515.41693
27707,423.31055
17582,468.02975
47729,434.663
16269,628.26556
10172,507.4986
28010,417.49182
32164,490.0077
29870,617.469
38673,341.81702
5401,461.3272
39078,417.4876
11638,398.54843
28299,429.8733
6268,528.63153
22978,451.6581
18954,464.54977
13345,711.10876
8406,580.6127
42901,332.35242
32636,630.0992
30214,442.36642
13505,523.6831
32350,523.3865
24202,367.8802
37152,567.4377
22227,477.9947
5228,467.77307
13480,413.35333
13000,461.43127
28159,477.338
47681,490.2695
47832,481.5377
28318,396.78506
23502,396.50616
48130,441.19104
8899,421.24176
20509,457.7648
2464,434.00433
39197,427.53906
9367,664.3558
13581,567.6784
28254,638.33234
11647,539.00903
7781,360.46832
33107,317.58258
43242,841.50543
15033,365.48422
41715,540.6025
13852,660.32416
34997,736.3514
12830,294.49503
3180,433.6927
44240,452.09604
12229,427.49554
38234,579.3275
14773,686.30444
6690,544.96875
4850,485.54495
13297,510.92065
27004,545.49854
28188,361.35483
48044,718.3662
5411,317.89035
23894,454.1176
39211,460.30017
24396,439.55618
7308,446.84613
3633,382.32532
11627,614.8152
32216,484.8981
22086,674.73047
45465,434.4638
3067,521.0343
32325,456.70703
452,397.5561
6850,401.2816
398,620.19226
34799,343.543
8781,452.04117
43673,480.1082
11527,401.02942
36430,469.5259
44989,405.39966
36872,630.4628
1818,676.0832
44178,473.54633
45634,318.64148
40554,422.97906
22020,483.56906
22550,416.5257
46463,609.30396
8582,532.5399
39970,582.69415
36691,471.77448
7462,504.72482
22777,318.03134
42476,508.67014
48486,506.19748
6522,445.808
44201,407.7649
13312,421.4508
38071,406.47992
38979,515.29846
19791,510.1594
16752,418.69504
44010,395.1617
31682,423.29474
16172,513.37366
21261,698.69824
47857,465.86493
38746,526.61145
18591,493.30377
19277,405.1002
43807,423.085
23770,382.09235
25201,473.18872
34627,590.77344
29428,425.92697
5872,452.85242
44861,491.9012
45178,414.07355
42271,404.5189
24652,473.30334
12597,622.86536
31664,526.35815
23927,309.56784
14977,472.67932
18871,538.8644
2891,563.0216
40088,440.16077
8585,591.30054
47768,466.54037
23577,540.9435
24266,536.92737
47885,416.2188
11768,467.11124
5046,544.91693
26637,525.7563
43957,364.69675
43915,514.50214
28090,390.84308
24100,443.09473
27016,449.7461
11570,496.98566
776,442.10266
19110,468.1886
14488,469.07425
6684,547.6074
24311,530.32074
45424,301.009
8339,362.9082
20479,542.3874
13529,451.9213
46308,439.45428
23245,438.96625
37006,526.74054
42301,474.80157
25308,482.3453
39075,533.8966
896,491.21658
16649,518.24634
13949,479.90842
4520,415.31937
36222,479.07672
29807,412.82278
38905,438.30508
17712,536.079
32321,549.544
40791,392.70624
37391,535.0763
43593,357.02826
5491,520.3201
7335,418.47357
15013,526.418
34829,505.89066
8966,535.965
31734,475.03647
45444,432.04547
30467,478.3941
46456,536.3905
29818,402.37396
16887,457.1162
44470,435.92102
11264,442.33008
1638,465.50687
30323,281.8633
11680,450.78262
26607,484.20697
34154,529.3371
5563,304.93814
4968,547.1082
22651,446.92368
45882,519.2208
32721,410.99722
36428,519.3595
21328,793.34503
25726,461.98706
16584,435.21283
37526,486.3379
29502,503.36487
5989,414.00665
11141,499.6881
16162,271.5041
33934,599.3163
47936,627.80304
18747,689.8629
43911,468.41193
41622,470.27206
46158,446.12387
39507,441.94128
35537,572.3917
31473,418.1255
7262,533.69745
18144,475.08414
25434,474.16516
26915,431.17804
34508,485.99734
33812,497.49432
28617,500.80933
24280,616.3429
23204,325.39752
46180,452.10706
10252,962.26074
10930,368.4403
43197,457.80658
43267,658.5709
38789,384.89172
12520,498.35483
374,515.3292
28347,366.96753
22138,519.4176
32200,659.87244
31671,504.74677
45807,403.24893
1118,432.513
39913,560.3819
6541,451.7479
7264,425.46103
37401,308.2802
34613,537.2291
48563,492.08624
1410,531.2699
39576,294.3926
4455,517.17267
7422,428.48047
28321,548.5114
25170,516.99133
33259,598.20807
23468,487.73138
25180,573.90436
48394,502.02252
29302,439.91052
30969,344.20868
28126,480.31378
11404,431.3887
40539,645.8069
28818,390.8853
43174,457.41907
32791,490.23553
961,335.10284
28564,384.91272
18810,492.10294
19253,435.80768
21109,652.74945
5567,346.3789
45318,516.8286
12425,535.68195
16123,557.8028
7725,609.63666
2117,279.97284
20190,572.514
14653,439.5047
37915,464.40616
32701,353.69177
11671,491.0394
19761,547.82117
30583,372.00854
33839,387.97916
39671,519.8518
8741,452.25314
41793,346.28104
3568,368.763
24928,500.8804
1781,689.6314
23899,428.53064
27100,511.82367
25030,492.88016
15102,486.5394
46119,429.4176
14944,476.31183
39103,581.88116
35217,553.6519
38448,425.94305
11715,427.75574
14840,451.29758
11893,450.7141
33675,581.26056
5864,407.79865
39251,370.4707
29891,546.8396
45870,358.5972
34455,450.01013
233,454.80194
2342,433.53146
12418,587.7556
19048,498.1032
17962,485.3095
15970,406.33267
35110,411.4751
30400,673.69885
7112,396.30792
5763,338.86853
1521,535.7424
33813,614.9708
48153,391.75275
21413,531.5527
48648,466.30322
23079,509.80145
13606,376.9913
8467,395.01514
47542,449.82263
26644,492.6638
44526,435.41003
37428,502.34018
10571,419.08047
37258,473.27985
33253,361.74762
24656,524.55975
16276,420.94708
9480,709.5996
18247,536.53406
16305,380.90207
4530,351.69745
20730,541.0906
2258,572.31165
38093,425.1366
26697,399.8931
16476,542.07367
38628,522.42645
19736,514.30115
13625,562.8186
33507,582.5809
12354,430.36954
38416,302.64185
38441,425.9907
42578,382.77246
29108,506.38132
35695,478.35526
45834,222.2861
47359,357.87244
17280,303.98468
44422,441.33023
6793,531.4798
24046,340.20233
23974,430.85687
38336,366.41544
27316,355.1858
35617,505.8179
2817,518.4071
23250,614.10474
23356,408.80084
37005,496.47397
43456,429.82437
20520,372.32422
20397,487.6668
1008,457.60928
15771,460.43546
41268,401.73648
21048,583.5512
19792,382.47943
38357,474.1878
19487,684.6033
28556,456.54926
11872,411.78418
38487,420.59192
28048,235.21608
2440,504.72797
9134,506.60443
20907,361.6959
48367,565.52185
37870,344.4804
35682,447.68384
47385,137.33192
44582,379.54926
1370,416.71765
16071,464.89975
37084,407.8158
37854,524.08856
6921,211.88591
22541,439.85187
33222,707.8361
41632,523.1962
6649,501.51572
42323,514.0555
20216,338.3667
42377,493.65723
44120,546.60065
5729,507.29935
36592,827.6079
7916,463.98535
45697,520.7827
5348,743.1444
5746,416.06506
34679,513.2434
12441,415.8766
38704,472.75546
9146,433.8521
39667,329.05307
31874,478.6662
35239,606.29706
20628,192.78723
21484,339.57684
3402,490.3466
43389,405.44928
5645,364.29156
18182,474.35825
31570,493.97055
4890,315.50784
38778,508.2377
15444,437.7861
923,480.12585
11220,407.23996
11206,479.85245
7729,452.61465
45185,411.72455
14326,483.35492
11309,597.7154
11475,525.0938
29463,488.22824
15938,521.044
40077,483.91995
46951,383.95572
47724,527.14154
16316,275.97772
15199,406.61652
43591,177.16162
12524,622.04065
37435,385.44656
45187,444.96744
3184,500.18185
2233,363.25403
10552,439.1629
24137,442.95328
19258,498.4303
16974,436.813
4230,347.5756
8822,375.59845
29959,316.7742
10192,590.4372
738,512.8772
24444,254.2645
34260,625.82007
13791,468.6217
7901,960.8636
20623,395.4136
19357,484.82788
46104,320.8865
491,569.52997
40481,475.05008
19970,391.8374
25747,479.85452
30786,336.33368
29763,332.7262
41246,173.79082
8677,390.79956
48621,517.0763
7696,405.22202
14145,443.6895
24429,370.89215
27305,451.5569
20205,493.8955
12065,446.79276
25902,383.22107
17987,641.59595
13618,427.31393
36480,413.46362
2337,550.12476
33288,480.1731
45184,581.8398
11925,512.3318
23114,464.534
32846,432.51984
34670,444.2539
12123,487.08508
45266,369.05072
32798,372.9344
7193,591.4149
29861,504.45096
10226,355.25238
12892,499.94507
37486,556.13934
8490,493.4002
5010,478.262
942,412.6196
29239,723.18665
17411,550.3713
10159,527.78033
10657,370.31308
32507,366.19055
512,524.15045
31744,604.6397
40,345.6492
40040,374.8916
19433,235.79495
7720,367.94388
25956,495.05743
24895,448.11172
10405,499.7755
47938,594.02344
23372,485.1586
47601,583.5699
11189,487.8584
1959,650.90845
15207,407.877
45095,384.66107
6002,478.03284
3115,422.79938
13486,310.54916
6650,452.63974
32067,589.387
27438,545.2299
15364,357.23505
18892,502.35028
3835,477.9787
7294,536.4259
8248,450.24673
40739,335.8783
40824,399.13376
11839,470.39276
27297,483.20966
7385,464.0938
44069,542.90894
35176,462.74472
12955,281.5907
7656,547.97925
13328,448.64484
16421,410.9371
37109,674.8877
19302,552.15094
6760,445.42572
20050,395.46313
38209,495.02905
24592,456.4345
11238,567.46857
43121,601.1658
32498,359.01358
28215,351.40308
29199,352.40924
31441,489.6325
14487,302.89404
46227,548.51196
46510,647.70526
30571,401.76028
6322,484.71277
13469,458.99124
37857,383.89755
42060,540.0106
25730,364.5484
12946,536.42615
4093,527.06226
5747,622.5031
11509,514.4358
20272,320.60883
38113,554.34607
21266,337.76086
44022,504.94455
46838,523.20447
37834,493.90213
34933,474.98492
35974,505.47632
9100,276.60367
9320,394.15933
9661,410.3098
29675,558.7546
13683,438.71017
1012,348.83777
46724,461.32657
45909,475.36185
46114,356.82397
41309,520.12555
37303,338.85477
19326,520.35693
16765,451.81354
9447,614.4943
18750,485.39694
33437,474.26102
25018,318.3785
11504,475.3984
19635,259.9079
5784,501.2024
29216,349.78055
6779,543.73535
42554,553.22736
13610,355.72427
17086,372.3155
6943,532.1843
44872,517.1974
7409,424.0896
29349,529.4696
12586,474.9443
28762,530.71155
3826,424.5792
20613,425.54688
32956,418.31897
28323,456.1868
38695,420.92474
14168,497.1025
41694,682.2317
33304,310.65866
13098,309.93384
43532,542.06696
18121,420.01395
40523,512.53015
640,446.19827
45462,378.96158
35728,523.36725
14714,389.97223
39526,689.6544
24778,378.787
29500,382.77374
45088,495.51843
479,393.18768
39363,310.7502
21110,504.00525
36564,488.61377
48104,542.2001
14513,515.45605
11541,442.3288
45585,406.44086
29854,430.622
28777,437.44916
7321,475.03125
12599,439.81738
21674,439.49213
43691,362.16278
11551,627.9653
5055,379.14752
12986,617.89734
32858,529.83246
32672,396.4635
39459,499.97995
29952,326.3397
13596,577.82025
33306,497.13458
13557,512.38226
11897,622.5751
10463,519.9777
18092,621.6115
27745,428.71585
13062,595.10944
11192,524.6698
242,416.6406
45959,469.01105
28480,495.00067
45921,471.8748
11987,433.93073
5388,488.23758
8993,386.9232
15239,365.31702
1618,407.97275
27436,390.52762
26242,439.61206
46137,536.84503
46862,402.57867
10734,406.92902
47170,477.1955
10428,353.5516
47364,459.33115
23213,530.97455
26009,551.54724
48204,423.32004
33946,614.16016
19006,410.17587
2020,352.73547
34243,370.69342
40727,444.5621
33255,542.76917
802,374.7199
46100,513.02057
2404,333.96863
33156,386.1391
44922,455.2264
7982,500.77032
1457,531.0065
48164,469.4391
24189,495.0882
14350,423.91107
15292,473.34225
29950,492.68475
38611,384.76996
32706,549.3692
11426,396.8936
28097,597.31616
41414,384.52426
23219,405.859
40295,592.4203
4894,516.0728
41499,477.00558
31777,642.4977
3700,429.2762
19976,515.7906
28153,448.28094
20154,486.1325
4828,539.0552
31000,464.46075
34946,473.80164
9011,453.3769
43,488.93582
41413,489.58688
26042,509.51657
20185,313.6478
11912,498.74835
13496,438.4314
24390,452.71826
27878,430.78708
17641,393.29163
1048,426.97116
8274,463.11194
35495,432.24188
16033,409.84937
31604,392.9389
44634,456.24673
21099,665.3546
31760,437.93405
4047,753.79504
46746,555.8825
45873,631.84607
45502,389.88574
31409,453.64716
15550,507.45813
43440,368.313
8904,447.9094
45325,335.33948
45156,423.33624
36660,514.31366
38319,363.29675
4459,481.24072
36470,394.30557
29770,469.50168
43717,365.98068
31895,394.70822
22887,554.1679
32597,417.10507
3419,443.84033
25882,430.7348
9613,518.85925
5733,505.31186
34162,542.82806
46415,688.9362
16996,385.18478
19973,539.4493
1684,613.9446
47906,322.55
35206,459.44308
30501,558.5792
2647,339.4187
16274,355.77344
47351,361.54236
20817,558.22687
39412,543.60004
47830,377.0277
39968,442.52606
35843,394.5141
4244,423.5372
20361,494.66092
29643,202.71275
46669,400.88855
14492,364.45966
41545,511.95547
843,670.52454
43411,588.54535
14664,337.51785
26263,524.0828
12753,465.5538
11636,413.8557
47427,569.84863
27152,373.70117
25054,514.6374
37602,596.74725
25949,427.32986
34203,453.23932
16563,516.0021
46070,542.5418
43166,446.91705
2666,429.57938
29940,481.62903
6892,340.94717
29266,463.6531
48644,388.2636
12214,521.9053
39383,528.4204
28329,598.8247
32044,490.12125
38173,444.64774
20839,442.3191
31261,374.3258
24333,514.7448
24267,317.1264
36010,412.93628
8501,536.923
18149,500.7909
407,459.0463
33985,432.6509
20297,453.0124
7778,459.07635
42164,487.19635
46964,473.44473
37585,539.3854
3855,739.41064
25674,627.43915
37217,313.42834
36360,609.7931
27373,502.2521
37282,442.65173
13897,611.70166
5715,490.44055
40051,575.9916
34018,412.27872
46701,359.54666
44396,330.46497
24954,408.15823
770,472.51154
22204,477.59058
47350,579.99426
45457,434.87372
37768,393.84366
47691,519.42975
22085,429.51984
20482,448.2353
31295,491.84927
21454,438.84064
27054,507.65405
31450,499.2309
27221,416.7047
250,305.5592
14875,569.3124
32205,269.81894
11119,436.41882
32988,473.35583
23020,483.74792
18881,371.67963
33072,521.8981
14290,475.7368
16243,473.39655
25886,435.82416
13475,511.54572
33569,555.7389
18446,508.28458
9985,409.71127
42455,459.19244
27252,315.02136
18623,691.9649
7579,578.29596
11899,541.82306
34078,545.4006
41845,477.0995
28241,449.55743
11993,372.529
6631,496.94626
43699,469.9441
18856,348.4035
23884,423.2628
37240,391.68066
32565,437.52673
37463,569.03046
29319,317.11017
19566,453.79785
28828,407.79785
16814,484.9421
24360,212.42664
7635,523.5653
2281,473.6452
44427,484.7707
7149,415.422
25789,611.3655
2730,374.15405
8659,478.61612
17571,267.22955
5345,478.7209
6857,463.75217
3998,343.79462
41490,497.5604
18587,502.1835
6069,218.98471
9606,571.6636
34128,479.16486
20003,473.19525
22404,456.29514
32946,370.34918
5935,610.7415
19227,414.224
32042,684.1765
6513,482.88306
36093,293.4299
47940,348.03165
16969,539.7035
29699,444.19574
34567,406.35577
22169,530.08923
39675,413.03555
3610,414.7389
34705,388.5464
19511,409.62744
17823,434.42706
29746,521.1927
25606,381.19666
18163,406.5213
10063,428.90295
27673,385.83722
23129,461.16168
6231,452.141
14749,479.56387
15851,504.34393
32648,500.10873
48059,449.71622
4526,467.13467
15744,512.5382
39172,517.935
29615,395.83194
43405,356.82806
24531,473.66333
9378,411.9094
30738,361.13647
7154,583.0976
2644,788.3906
36217,476.0026
10284,401.76797
28076,505.92233
32468,537.1152
44745,512.1965
10781,412.037
28776,492.4042
29820,463.52286
47841,546.78296
45291,608.243
5436,373.6206
26395,390.23013
2245,560.7222
17255,427.02832
12918,350.0292
1288,445.98807
46290,712.64075
21257,477.7741
42082,511.18875
25858,629.4907
21425,472.36707
39640,432.9076
17024,613.4
21490,422.2018
5235,465.51642
16688,355.38916
11347,417.67484
31565,457.68628
3366,430.25046
40661,451.8805
46916,424.02048
40292,549.2212
34602,299.28226
16618,464.886
13488,283.1588
23943,515.0971
24889,552.53064
17928,499.04535
48338,529.71985
43302,470.55194
32053,664.10547
9225,392.61557
25042,442.2635
13214,407.01227
22379,352.1961
14283,444.3501
11024,518.05255
41567,464.44055
47909,502.47797
12736,503.5383
26699,378.07068
9211,557.64905
10765,471.69016
7600,468.07495
22506,513.93414
14828,499.14264
32221,388.80673
33028,402.8039
3564,574.13745
17549,763.5187
27987,632.8947
15726,673.714
35913,526.06055
42020,407.49173
18475,505.8148
11378,453.98743
11900,581.3747
4194,327.78293
14993,347.82
200,382.59192
33493,106.891655
43784,797.74524
48446,533.4074
13299,442.5798
21198,379.4199
21001,330.79437
42758,266.55164
2814,563.7356
13956,351.69223
18536,415.713
38293,352.67288
34479,449.76416
14511,518.9708
44815,530.78125
11958,436.607
34558,352.3191
41409,330.46338
24964,569.8745
28986,416.20728
37586,503.85358
9398,469.84665
29941,552.5679
23497,378.85834
29678,410.88782
12894,559.13904
42599,448.5756
11852,509.9737
13561,463.1779
30442,449.9901
47693,497.39163
28999,560.33453
128,515.6354
39943,557.02954
26890,433.60107
9303,384.6925
39244,708.1543
17487,655.1736
31726,542.8555
18245,428.11365
39830,394.01184
10610,332.48218
16423,445.75113
45421,429.7073
29335,451.41858
39589,627.4988
38947,418.42477
36330,458.12305
19688,468.02844
5941,323.32013
2232,534.69403
44477,490.67822
24109,464.23575
16886,383.07712
15845,546.49884
42163,434.1234
23176,383.83643
4104,553.21014
25166,335.8593
10869,621.5379
3593,446.34543
32212,715.6129
15603,399.54572
44558,427.4459
30943,485.3239
41239,441.96893
34109,471.79813
44041,300.25922
26877,658.4521
1800,440.44
8569,391.8981
26503,241.71318
2110,420.91974
28573,477.23288
42510,593.3919
16601,593.6913
6912,679.00684
32440,397.4721
47856,485.5308
30325,475.24512
45916,483.60925
8478,455.29187
35803,523.6796
6550,375.8548
47771,364.64322
22882,465.7002
42830,434.86227
39106,442.6291
45974,357.5866
2652,521.3548
16869,413.7505
8763,548.3466
12286,540.2578
44573,442.68155
6888,407.16483
48650,472.40543
20015,559.4495
34399,455.67868
37170,482.48636
48100,380.2065
42244,439.8037
46387,431.6102
20495,564.4057
38053,445.00806
45258,311.74704
16625,515.88275
6965,470.34106
12728,326.94745
14014,500.41922
44330,390.87128
27439,590.3568
32056,440.62802
40365,371.45187
10453,349.90887
47068,556.29297
42721,363.65808
13375,686.5896
34098,356.11758
32469,296.38806
40608,412.6831
31713,621.6801
23965,433.50037
29276,469.23456
45295,463.45862
36959,585.5428
36741,432.67905
22643,644.4005
19045,431.9222
23222,397.69562
993,457.68713
10859,464.66632
38854,380.17487
31608,439.78857
12750,528.6717
35705,550.87054
219,462.68765
10458,471.79272
27760,410.85205
24115,658.41656
4608,563.4023
42181,271.37457
20546,530.3032
12635,624.2913
29453,514.1982
35087,479.90588
41219,260.89148
1771,450.21103
2714,392.7879
24385,396.75244
21968,412.451
42961,554.7859
26612,385.5999
24053,456.49884
5100,603.3064
